"","sid","type","spec_batch","pno_br","mzo_br","pno_purity","prep_batch","blender_batch","sid_type","rep_batch","all_batch","all_br","all_label"
"2846","56","QC","20200911","1","1",95,"28/08/2020","JE","56_QC",1,"20200911_28/08/2020_JE","11","11_95"
"2847","56","QC","20200911","1","1",95,"28/08/2020","JE","56_QC",1,"20200911_28/08/2020_JE","11","11_95"
"2848","56","QC","20200911","1","1",95,"28/08/2020","JE","56_QC",1,"20200911_28/08/2020_JE","11","11_95"
"2849","56","QC","20200911","1","1",95,"28/08/2020","JE","56_QC",1,"20200911_28/08/2020_JE","11","11_95"
"2850","56","QC","20200911","1","1",95,"28/08/2020","JE","56_QC",1,"20200911_28/08/2020_JE","11","11_95"
"2851","106","W","20200914","1","1",90,"26/08/2020","JE","106_W",1,"20200914_26/08/2020_JE","11","11_90"
"2852","106","W","20200914","1","1",90,"26/08/2020","JE","106_W",1,"20200914_26/08/2020_JE","11","11_90"
"2853","106","W","20200914","1","1",90,"26/08/2020","JE","106_W",1,"20200914_26/08/2020_JE","11","11_90"
"2854","106","W","20200914","1","1",90,"26/08/2020","JE","106_W",1,"20200914_26/08/2020_JE","11","11_90"
"2855","106","W","20200914","1","1",90,"26/08/2020","JE","106_W",1,"20200914_26/08/2020_JE","11","11_90"
"2856","106","W","20200914","1","1",90,"26/08/2020","JE","106_W",1,"20200914_26/08/2020_JE","11","11_90"
"2875","56","QC","20200914","1","1",95,"28/08/2020","JE","56_QC",1,"20200914_28/08/2020_JE","11","11_95"
"2876","56","QC","20200914","1","1",95,"28/08/2020","JE","56_QC",1,"20200914_28/08/2020_JE","11","11_95"
"2877","56","QC","20200914","1","1",95,"28/08/2020","JE","56_QC",1,"20200914_28/08/2020_JE","11","11_95"
"2878","56","QC","20200914","1","1",95,"28/08/2020","JE","56_QC",1,"20200914_28/08/2020_JE","11","11_95"
"2879","56","QC","20200914","1","1",95,"28/08/2020","JE","56_QC",1,"20200914_28/08/2020_JE","11","11_95"
"2880","56","QC","20200914","1","1",95,"28/08/2020","JE","56_QC",1,"20200914_28/08/2020_JE","11","11_95"
"2899","56","QC","20200915","1","1",95,"28/08/2020","JE","56_QC",1,"20200915_28/08/2020_JE","11","11_95"
"2900","56","QC","20200915","1","1",95,"28/08/2020","JE","56_QC",1,"20200915_28/08/2020_JE","11","11_95"
"2901","56","QC","20200915","1","1",95,"28/08/2020","JE","56_QC",1,"20200915_28/08/2020_JE","11","11_95"
"2902","56","QC","20200915","1","1",95,"28/08/2020","JE","56_QC",1,"20200915_28/08/2020_JE","11","11_95"
"2903","56","QC","20200915","1","1",95,"28/08/2020","JE","56_QC",1,"20200915_28/08/2020_JE","11","11_95"
"2904","56","QC","20200915","1","1",95,"28/08/2020","JE","56_QC",1,"20200915_28/08/2020_JE","11","11_95"
"2923","56","QC","20200916","1","1",95,"28/08/2020","JE","56_QC",1,"20200916_28/08/2020_JE","11","11_95"
"2924","56","QC","20200916","1","1",95,"28/08/2020","JE","56_QC",1,"20200916_28/08/2020_JE","11","11_95"
"2925","56","QC","20200916","1","1",95,"28/08/2020","JE","56_QC",1,"20200916_28/08/2020_JE","11","11_95"
"2926","56","QC","20200916","1","1",95,"28/08/2020","JE","56_QC",1,"20200916_28/08/2020_JE","11","11_95"
"2927","56","QC","20200916","1","1",95,"28/08/2020","JE","56_QC",1,"20200916_28/08/2020_JE","11","11_95"
"2928","56","QC","20200916","1","1",95,"28/08/2020","JE","56_QC",1,"20200916_28/08/2020_JE","11","11_95"
"2947","56","QC","20200917","1","1",95,"28/08/2020","JE","56_QC",1,"20200917_28/08/2020_JE","11","11_95"
"2948","56","QC","20200917","1","1",95,"28/08/2020","JE","56_QC",1,"20200917_28/08/2020_JE","11","11_95"
"2949","56","QC","20200917","1","1",95,"28/08/2020","JE","56_QC",1,"20200917_28/08/2020_JE","11","11_95"
"2950","56","QC","20200917","1","1",95,"28/08/2020","JE","56_QC",1,"20200917_28/08/2020_JE","11","11_95"
"2951","56","QC","20200917","1","1",95,"28/08/2020","JE","56_QC",1,"20200917_28/08/2020_JE","11","11_95"
"2952","56","QC","20200917","1","1",95,"28/08/2020","JE","56_QC",1,"20200917_28/08/2020_JE","11","11_95"
"2953","16","W","20200915","1","1",99,"26/08/2020","Jo","16_W",1,"20200915_26/08/2020_Jo","11","11_99"
"2954","16","W","20200915","1","1",99,"26/08/2020","Jo","16_W",1,"20200915_26/08/2020_Jo","11","11_99"
"2955","16","W","20200915","1","1",99,"26/08/2020","Jo","16_W",1,"20200915_26/08/2020_Jo","11","11_99"
"2956","16","W","20200915","1","1",99,"26/08/2020","Jo","16_W",1,"20200915_26/08/2020_Jo","11","11_99"
"2957","16","W","20200915","1","1",99,"26/08/2020","Jo","16_W",1,"20200915_26/08/2020_Jo","11","11_99"
"2958","16","W","20200915","1","1",99,"26/08/2020","Jo","16_W",1,"20200915_26/08/2020_Jo","11","11_99"
"2959","161","W","20200914","1","1",80,"26/08/2020","JE","161_W",1,"20200914_26/08/2020_JE","11","11_80"
"2960","161","W","20200914","1","1",80,"26/08/2020","JE","161_W",1,"20200914_26/08/2020_JE","11","11_80"
"2961","161","W","20200914","1","1",80,"26/08/2020","JE","161_W",1,"20200914_26/08/2020_JE","11","11_80"
"2962","161","W","20200914","1","1",80,"26/08/2020","JE","161_W",1,"20200914_26/08/2020_JE","11","11_80"
"2963","161","W","20200914","1","1",80,"26/08/2020","JE","161_W",1,"20200914_26/08/2020_JE","11","11_80"
"2964","161","W","20200914","1","1",80,"26/08/2020","JE","161_W",1,"20200914_26/08/2020_JE","11","11_80"
"2965","166","W","20200914","1","1",70,"26/08/2020","JE","166_W",1,"20200914_26/08/2020_JE","11","11_70"
"2966","166","W","20200914","1","1",70,"26/08/2020","JE","166_W",1,"20200914_26/08/2020_JE","11","11_70"
"2967","166","W","20200914","1","1",70,"26/08/2020","JE","166_W",1,"20200914_26/08/2020_JE","11","11_70"
"2968","166","W","20200914","1","1",70,"26/08/2020","JE","166_W",1,"20200914_26/08/2020_JE","11","11_70"
"2969","166","W","20200914","1","1",70,"26/08/2020","JE","166_W",1,"20200914_26/08/2020_JE","11","11_70"
"2970","166","W","20200914","1","1",70,"26/08/2020","JE","166_W",1,"20200914_26/08/2020_JE","11","11_70"
"2971","171","W","20200914","1","1",60,"26/08/2020","JE","171_W",1,"20200914_26/08/2020_JE","11","11_60"
"2972","171","W","20200914","1","1",60,"26/08/2020","JE","171_W",1,"20200914_26/08/2020_JE","11","11_60"
"2973","171","W","20200914","1","1",60,"26/08/2020","JE","171_W",1,"20200914_26/08/2020_JE","11","11_60"
"2974","171","W","20200914","1","1",60,"26/08/2020","JE","171_W",1,"20200914_26/08/2020_JE","11","11_60"
"2975","171","W","20200914","1","1",60,"26/08/2020","JE","171_W",1,"20200914_26/08/2020_JE","11","11_60"
"2976","171","W","20200914","1","1",60,"26/08/2020","JE","171_W",1,"20200914_26/08/2020_JE","11","11_60"
"2977","176","W","20200914","1","1",50,"26/08/2020","JE","176_W",1,"20200914_26/08/2020_JE","11","11_50"
"2978","176","W","20200914","1","1",50,"26/08/2020","JE","176_W",1,"20200914_26/08/2020_JE","11","11_50"
"2979","176","W","20200914","1","1",50,"26/08/2020","JE","176_W",1,"20200914_26/08/2020_JE","11","11_50"
"2980","176","W","20200914","1","1",50,"26/08/2020","JE","176_W",1,"20200914_26/08/2020_JE","11","11_50"
"2981","176","W","20200914","1","1",50,"26/08/2020","JE","176_W",1,"20200914_26/08/2020_JE","11","11_50"
"2982","176","W","20200914","1","1",50,"26/08/2020","JE","176_W",1,"20200914_26/08/2020_JE","11","11_50"
"2983","181","W","20200914","1","1",40,"26/08/2020","JE","181_W",1,"20200914_26/08/2020_JE","11","11_40"
"2984","181","W","20200914","1","1",40,"26/08/2020","JE","181_W",1,"20200914_26/08/2020_JE","11","11_40"
"2985","181","W","20200914","1","1",40,"26/08/2020","JE","181_W",1,"20200914_26/08/2020_JE","11","11_40"
"2986","181","W","20200914","1","1",40,"26/08/2020","JE","181_W",1,"20200914_26/08/2020_JE","11","11_40"
"2987","181","W","20200914","1","1",40,"26/08/2020","JE","181_W",1,"20200914_26/08/2020_JE","11","11_40"
"2988","181","W","20200914","1","1",40,"26/08/2020","JE","181_W",1,"20200914_26/08/2020_JE","11","11_40"
"2989","186","W","20200914","1","1",30,"26/08/2020","JE","186_W",1,"20200914_26/08/2020_JE","11","11_30"
"2990","186","W","20200914","1","1",30,"26/08/2020","JE","186_W",1,"20200914_26/08/2020_JE","11","11_30"
"2991","186","W","20200914","1","1",30,"26/08/2020","JE","186_W",1,"20200914_26/08/2020_JE","11","11_30"
"2992","186","W","20200914","1","1",30,"26/08/2020","JE","186_W",1,"20200914_26/08/2020_JE","11","11_30"
"2993","186","W","20200914","1","1",30,"26/08/2020","JE","186_W",1,"20200914_26/08/2020_JE","11","11_30"
"2994","186","W","20200914","1","1",30,"26/08/2020","JE","186_W",1,"20200914_26/08/2020_JE","11","11_30"
"2995","191","W","20200914","1","1",20,"26/08/2020","JE","191_W",1,"20200914_26/08/2020_JE","11","11_20"
"2996","191","W","20200914","1","1",20,"26/08/2020","JE","191_W",1,"20200914_26/08/2020_JE","11","11_20"
"2997","191","W","20200914","1","1",20,"26/08/2020","JE","191_W",1,"20200914_26/08/2020_JE","11","11_20"
"2998","191","W","20200914","1","1",20,"26/08/2020","JE","191_W",1,"20200914_26/08/2020_JE","11","11_20"
"2999","191","W","20200914","1","1",20,"26/08/2020","JE","191_W",1,"20200914_26/08/2020_JE","11","11_20"
"3000","191","W","20200914","1","1",20,"26/08/2020","JE","191_W",1,"20200914_26/08/2020_JE","11","11_20"
"3001","196","W","20200914","1","1",10,"26/08/2020","JE","196_W",1,"20200914_26/08/2020_JE","11","11_10"
"3002","196","W","20200914","1","1",10,"26/08/2020","JE","196_W",1,"20200914_26/08/2020_JE","11","11_10"
"3003","196","W","20200914","1","1",10,"26/08/2020","JE","196_W",1,"20200914_26/08/2020_JE","11","11_10"
"3004","196","W","20200914","1","1",10,"26/08/2020","JE","196_W",1,"20200914_26/08/2020_JE","11","11_10"
"3005","196","W","20200914","1","1",10,"26/08/2020","JE","196_W",1,"20200914_26/08/2020_JE","11","11_10"
"3006","196","W","20200914","1","1",10,"26/08/2020","JE","196_W",1,"20200914_26/08/2020_JE","11","11_10"
"3025","56","QC","20200901","1","1",95,"28/08/2020","JE","56_QC",1,"20200901_28/08/2020_JE","11","11_95"
"3026","56","QC","20200901","1","1",95,"28/08/2020","JE","56_QC",1,"20200901_28/08/2020_JE","11","11_95"
"3027","56","QC","20200901","1","1",95,"28/08/2020","JE","56_QC",1,"20200901_28/08/2020_JE","11","11_95"
"3028","56","QC","20200901","1","1",95,"28/08/2020","JE","56_QC",1,"20200901_28/08/2020_JE","11","11_95"
"3029","56","QC","20200901","1","1",95,"28/08/2020","JE","56_QC",1,"20200901_28/08/2020_JE","11","11_95"
"3030","56","QC","20200901","1","1",95,"28/08/2020","JE","56_QC",1,"20200901_28/08/2020_JE","11","11_95"
"3139","26","W","20200914","1","1",98,"26/08/2020","Jo","26_W",1,"20200914_26/08/2020_Jo","11","11_98"
"3140","26","W","20200914","1","1",98,"26/08/2020","Jo","26_W",1,"20200914_26/08/2020_Jo","11","11_98"
"3141","26","W","20200914","1","1",98,"26/08/2020","Jo","26_W",1,"20200914_26/08/2020_Jo","11","11_98"
"3142","26","W","20200914","1","1",98,"26/08/2020","Jo","26_W",1,"20200914_26/08/2020_Jo","11","11_98"
"3143","26","W","20200914","1","1",98,"26/08/2020","Jo","26_W",1,"20200914_26/08/2020_Jo","11","11_98"
"3144","26","W","20200914","1","1",98,"26/08/2020","Jo","26_W",1,"20200914_26/08/2020_Jo","11","11_98"
"3163","56","QC","20200902","1","1",95,"28/08/2020","JE","56_QC",1,"20200902_28/08/2020_JE","11","11_95"
"3164","56","QC","20200902","1","1",95,"28/08/2020","JE","56_QC",1,"20200902_28/08/2020_JE","11","11_95"
"3165","56","QC","20200902","1","1",95,"28/08/2020","JE","56_QC",1,"20200902_28/08/2020_JE","11","11_95"
"3166","56","QC","20200902","1","1",95,"28/08/2020","JE","56_QC",1,"20200902_28/08/2020_JE","11","11_95"
"3167","56","QC","20200902","1","1",95,"28/08/2020","JE","56_QC",1,"20200902_28/08/2020_JE","11","11_95"
"3168","56","QC","20200902","1","1",95,"28/08/2020","JE","56_QC",1,"20200902_28/08/2020_JE","11","11_95"
"3169","36","W","20200915","1","1",97,"26/08/2020","Jo","36_W",1,"20200915_26/08/2020_Jo","11","11_97"
"3170","36","W","20200915","1","1",97,"26/08/2020","Jo","36_W",1,"20200915_26/08/2020_Jo","11","11_97"
"3171","36","W","20200915","1","1",97,"26/08/2020","Jo","36_W",1,"20200915_26/08/2020_Jo","11","11_97"
"3172","36","W","20200915","1","1",97,"26/08/2020","Jo","36_W",1,"20200915_26/08/2020_Jo","11","11_97"
"3173","36","W","20200915","1","1",97,"26/08/2020","Jo","36_W",1,"20200915_26/08/2020_Jo","11","11_97"
"3174","36","W","20200915","1","1",97,"26/08/2020","Jo","36_W",1,"20200915_26/08/2020_Jo","11","11_97"
"3193","56","QC","20200903","1","1",95,"28/08/2020","JE","56_QC",1,"20200903_28/08/2020_JE","11","11_95"
"3194","56","QC","20200903","1","1",95,"28/08/2020","JE","56_QC",1,"20200903_28/08/2020_JE","11","11_95"
"3195","56","QC","20200903","1","1",95,"28/08/2020","JE","56_QC",1,"20200903_28/08/2020_JE","11","11_95"
"3196","56","QC","20200903","1","1",95,"28/08/2020","JE","56_QC",1,"20200903_28/08/2020_JE","11","11_95"
"3197","56","QC","20200903","1","1",95,"28/08/2020","JE","56_QC",1,"20200903_28/08/2020_JE","11","11_95"
"3198","56","QC","20200903","1","1",95,"28/08/2020","JE","56_QC",1,"20200903_28/08/2020_JE","11","11_95"
"3199","46","W","20200914","1","1",96,"26/08/2020","Jo","46_W",1,"20200914_26/08/2020_Jo","11","11_96"
"3200","46","W","20200914","1","1",96,"26/08/2020","Jo","46_W",1,"20200914_26/08/2020_Jo","11","11_96"
"3201","46","W","20200914","1","1",96,"26/08/2020","Jo","46_W",1,"20200914_26/08/2020_Jo","11","11_96"
"3202","46","W","20200914","1","1",96,"26/08/2020","Jo","46_W",1,"20200914_26/08/2020_Jo","11","11_96"
"3203","46","W","20200914","1","1",96,"26/08/2020","Jo","46_W",1,"20200914_26/08/2020_Jo","11","11_96"
"3204","46","W","20200914","1","1",96,"26/08/2020","Jo","46_W",1,"20200914_26/08/2020_Jo","11","11_96"
"3223","56","QC","20200904","1","1",95,"28/08/2020","JE","56_QC",1,"20200904_28/08/2020_JE","11","11_95"
"3224","56","QC","20200904","1","1",95,"28/08/2020","JE","56_QC",1,"20200904_28/08/2020_JE","11","11_95"
"3225","56","QC","20200904","1","1",95,"28/08/2020","JE","56_QC",1,"20200904_28/08/2020_JE","11","11_95"
"3226","56","QC","20200904","1","1",95,"28/08/2020","JE","56_QC",1,"20200904_28/08/2020_JE","11","11_95"
"3227","56","QC","20200904","1","1",95,"28/08/2020","JE","56_QC",1,"20200904_28/08/2020_JE","11","11_95"
"3228","56","QC","20200904","1","1",95,"28/08/2020","JE","56_QC",1,"20200904_28/08/2020_JE","11","11_95"
"3229","56","W","20200914","1","1",95,"26/08/2020","Jo","56_W",1,"20200914_26/08/2020_Jo","11","11_95"
"3230","56","W","20200914","1","1",95,"26/08/2020","Jo","56_W",1,"20200914_26/08/2020_Jo","11","11_95"
"3231","56","W","20200914","1","1",95,"26/08/2020","Jo","56_W",1,"20200914_26/08/2020_Jo","11","11_95"
"3232","56","W","20200914","1","1",95,"26/08/2020","Jo","56_W",1,"20200914_26/08/2020_Jo","11","11_95"
"3233","56","W","20200914","1","1",95,"26/08/2020","Jo","56_W",1,"20200914_26/08/2020_Jo","11","11_95"
"3234","56","W","20200914","1","1",95,"26/08/2020","Jo","56_W",1,"20200914_26/08/2020_Jo","11","11_95"
"3253","56","QC","20200907","1","1",95,"28/08/2020","JE","56_QC",1,"20200907_28/08/2020_JE","11","11_95"
"3254","56","QC","20200907","1","1",95,"28/08/2020","JE","56_QC",1,"20200907_28/08/2020_JE","11","11_95"
"3255","56","QC","20200907","1","1",95,"28/08/2020","JE","56_QC",1,"20200907_28/08/2020_JE","11","11_95"
"3256","56","QC","20200907","1","1",95,"28/08/2020","JE","56_QC",1,"20200907_28/08/2020_JE","11","11_95"
"3257","56","QC","20200907","1","1",95,"28/08/2020","JE","56_QC",1,"20200907_28/08/2020_JE","11","11_95"
"3258","56","QC","20200907","1","1",95,"28/08/2020","JE","56_QC",1,"20200907_28/08/2020_JE","11","11_95"
"3259","66","W","20200914","1","1",94,"26/08/2020","Jo","66_W",1,"20200914_26/08/2020_Jo","11","11_94"
"3260","66","W","20200914","1","1",94,"26/08/2020","Jo","66_W",1,"20200914_26/08/2020_Jo","11","11_94"
"3261","66","W","20200914","1","1",94,"26/08/2020","Jo","66_W",1,"20200914_26/08/2020_Jo","11","11_94"
"3262","66","W","20200914","1","1",94,"26/08/2020","Jo","66_W",1,"20200914_26/08/2020_Jo","11","11_94"
"3263","66","W","20200914","1","1",94,"26/08/2020","Jo","66_W",1,"20200914_26/08/2020_Jo","11","11_94"
"3264","66","W","20200914","1","1",94,"26/08/2020","Jo","66_W",1,"20200914_26/08/2020_Jo","11","11_94"
"3283","56","QC","20200908","1","1",95,"28/08/2020","JE","56_QC",1,"20200908_28/08/2020_JE","11","11_95"
"3284","56","QC","20200908","1","1",95,"28/08/2020","JE","56_QC",1,"20200908_28/08/2020_JE","11","11_95"
"3285","56","QC","20200908","1","1",95,"28/08/2020","JE","56_QC",1,"20200908_28/08/2020_JE","11","11_95"
"3286","56","QC","20200908","1","1",95,"28/08/2020","JE","56_QC",1,"20200908_28/08/2020_JE","11","11_95"
"3287","56","QC","20200908","1","1",95,"28/08/2020","JE","56_QC",1,"20200908_28/08/2020_JE","11","11_95"
"3288","56","QC","20200908","1","1",95,"28/08/2020","JE","56_QC",1,"20200908_28/08/2020_JE","11","11_95"
"3289","76","W","20200914","1","1",93,"26/08/2020","Jo","76_W",1,"20200914_26/08/2020_Jo","11","11_93"
"3290","76","W","20200914","1","1",93,"26/08/2020","Jo","76_W",1,"20200914_26/08/2020_Jo","11","11_93"
"3291","76","W","20200914","1","1",93,"26/08/2020","Jo","76_W",1,"20200914_26/08/2020_Jo","11","11_93"
"3292","76","W","20200914","1","1",93,"26/08/2020","Jo","76_W",1,"20200914_26/08/2020_Jo","11","11_93"
"3293","76","W","20200914","1","1",93,"26/08/2020","Jo","76_W",1,"20200914_26/08/2020_Jo","11","11_93"
"3294","76","W","20200914","1","1",93,"26/08/2020","Jo","76_W",1,"20200914_26/08/2020_Jo","11","11_93"
"3313","56","QC","20200909","1","1",95,"28/08/2020","JE","56_QC",1,"20200909_28/08/2020_JE","11","11_95"
"3314","56","QC","20200909","1","1",95,"28/08/2020","JE","56_QC",1,"20200909_28/08/2020_JE","11","11_95"
"3315","56","QC","20200909","1","1",95,"28/08/2020","JE","56_QC",1,"20200909_28/08/2020_JE","11","11_95"
"3316","56","QC","20200909","1","1",95,"28/08/2020","JE","56_QC",1,"20200909_28/08/2020_JE","11","11_95"
"3317","56","QC","20200909","1","1",95,"28/08/2020","JE","56_QC",1,"20200909_28/08/2020_JE","11","11_95"
"3318","56","QC","20200909","1","1",95,"28/08/2020","JE","56_QC",1,"20200909_28/08/2020_JE","11","11_95"
"3319","86","W","20200914","1","1",92,"26/08/2020","Jo","86_W",1,"20200914_26/08/2020_Jo","11","11_92"
"3320","86","W","20200914","1","1",92,"26/08/2020","Jo","86_W",1,"20200914_26/08/2020_Jo","11","11_92"
"3321","86","W","20200914","1","1",92,"26/08/2020","Jo","86_W",1,"20200914_26/08/2020_Jo","11","11_92"
"3322","86","W","20200914","1","1",92,"26/08/2020","Jo","86_W",1,"20200914_26/08/2020_Jo","11","11_92"
"3323","86","W","20200914","1","1",92,"26/08/2020","Jo","86_W",1,"20200914_26/08/2020_Jo","11","11_92"
"3324","86","W","20200914","1","1",92,"26/08/2020","Jo","86_W",1,"20200914_26/08/2020_Jo","11","11_92"
"3343","56","QC","20200910","1","1",95,"28/08/2020","JE","56_QC",1,"20200910_28/08/2020_JE","11","11_95"
"3344","56","QC","20200910","1","1",95,"28/08/2020","JE","56_QC",1,"20200910_28/08/2020_JE","11","11_95"
"3345","56","QC","20200910","1","1",95,"28/08/2020","JE","56_QC",1,"20200910_28/08/2020_JE","11","11_95"
"3346","56","QC","20200910","1","1",95,"28/08/2020","JE","56_QC",1,"20200910_28/08/2020_JE","11","11_95"
"3347","56","QC","20200910","1","1",95,"28/08/2020","JE","56_QC",1,"20200910_28/08/2020_JE","11","11_95"
"3348","56","QC","20200910","1","1",95,"28/08/2020","JE","56_QC",1,"20200910_28/08/2020_JE","11","11_95"
"3349","96","W","20200914","1","1",91,"26/08/2020","Jo","96_W",1,"20200914_26/08/2020_Jo","11","11_91"
"3350","96","W","20200914","1","1",91,"26/08/2020","Jo","96_W",1,"20200914_26/08/2020_Jo","11","11_91"
"3351","96","W","20200914","1","1",91,"26/08/2020","Jo","96_W",1,"20200914_26/08/2020_Jo","11","11_91"
"3352","96","W","20200914","1","1",91,"26/08/2020","Jo","96_W",1,"20200914_26/08/2020_Jo","11","11_91"
"3353","96","W","20200914","1","1",91,"26/08/2020","Jo","96_W",1,"20200914_26/08/2020_Jo","11","11_91"
"3354","96","W","20200914","1","1",91,"26/08/2020","Jo","96_W",1,"20200914_26/08/2020_Jo","11","11_91"
"11000","101","N","20201207","1","1",90.5,"26/08/2020","Jo","101_N",2,"20201207_26/08/2020_Jo","11","11_90.5"
"21000","101","N","20201207","1","1",90.5,"26/08/2020","Jo","101_N",2,"20201207_26/08/2020_Jo","11","11_90.5"
"3355","101","N","20201207","1","1",90.5,"26/08/2020","Jo","101_N",2,"20201207_26/08/2020_Jo","11","11_90.5"
"4100","101","N","20201207","1","1",90.5,"26/08/2020","Jo","101_N",2,"20201207_26/08/2020_Jo","11","11_90.5"
"5100","101","N","20201207","1","1",90.5,"26/08/2020","Jo","101_N",2,"20201207_26/08/2020_Jo","11","11_90.5"
"6100","101","N","20201207","1","1",90.5,"26/08/2020","Jo","101_N",2,"20201207_26/08/2020_Jo","11","11_90.5"
"31100","106","N","20201204","1","1",90,"26/08/2020","JE","106_N",2,"20201204_26/08/2020_JE","11","11_90"
"32100","106","N","20201204","1","1",90,"26/08/2020","JE","106_N",2,"20201204_26/08/2020_JE","11","11_90"
"3356","106","N","20201204","1","1",90,"26/08/2020","JE","106_N",2,"20201204_26/08/2020_JE","11","11_90"
"3410","106","N","20201204","1","1",90,"26/08/2020","JE","106_N",2,"20201204_26/08/2020_JE","11","11_90"
"3510","106","N","20201204","1","1",90,"26/08/2020","JE","106_N",2,"20201204_26/08/2020_JE","11","11_90"
"3610","106","N","20201204","1","1",90,"26/08/2020","JE","106_N",2,"20201204_26/08/2020_JE","11","11_90"
"5510","11","N","20201203","1","1",99.5,"26/08/2020","Jo","11_N",2,"20201203_26/08/2020_Jo","11","11_99.5"
"5610","11","N","20201203","1","1",99.5,"26/08/2020","Jo","11_N",2,"20201203_26/08/2020_Jo","11","11_99.5"
"5710","11","N","20201203","1","1",99.5,"26/08/2020","Jo","11_N",2,"20201203_26/08/2020_Jo","11","11_99.5"
"5810","11","N","20201203","1","1",99.5,"26/08/2020","Jo","11_N",2,"20201203_26/08/2020_Jo","11","11_99.5"
"5910","11","N","20201203","1","1",99.5,"26/08/2020","Jo","11_N",2,"20201203_26/08/2020_Jo","11","11_99.5"
"6010","11","N","20201203","1","1",99.5,"26/08/2020","Jo","11_N",2,"20201203_26/08/2020_Jo","11","11_99.5"
"6710","111","N","20201126","1","1",89.5,"26/08/2020","JE","111_N",2,"20201126_26/08/2020_JE","11","11_89.5"
"6810","111","N","20201126","1","1",89.5,"26/08/2020","JE","111_N",2,"20201126_26/08/2020_JE","11","11_89.5"
"6910","111","N","20201126","1","1",89.5,"26/08/2020","JE","111_N",2,"20201126_26/08/2020_JE","11","11_89.5"
"7010","111","N","20201126","1","1",89.5,"26/08/2020","JE","111_N",2,"20201126_26/08/2020_JE","11","11_89.5"
"7110","111","N","20201126","1","1",89.5,"26/08/2020","JE","111_N",2,"20201126_26/08/2020_JE","11","11_89.5"
"7210","111","N","20201126","1","1",89.5,"26/08/2020","JE","111_N",2,"20201126_26/08/2020_JE","11","11_89.5"
"9110","116","N","20201124","1","1",89,"26/08/2020","JE","116_N",2,"20201124_26/08/2020_JE","11","11_89"
"9210","116","N","20201124","1","1",89,"26/08/2020","JE","116_N",2,"20201124_26/08/2020_JE","11","11_89"
"9310","116","N","20201124","1","1",89,"26/08/2020","JE","116_N",2,"20201124_26/08/2020_JE","11","11_89"
"9410","116","N","20201124","1","1",89,"26/08/2020","JE","116_N",2,"20201124_26/08/2020_JE","11","11_89"
"9510","116","N","20201124","1","1",89,"26/08/2020","JE","116_N",2,"20201124_26/08/2020_JE","11","11_89"
"9610","116","N","20201124","1","1",89,"26/08/2020","JE","116_N",2,"20201124_26/08/2020_JE","11","11_89"
"11510","121","N","20201202","1","1",88.5,"26/08/2020","JE","121_N",2,"20201202_26/08/2020_JE","11","11_88.5"
"11610","121","N","20201202","1","1",88.5,"26/08/2020","JE","121_N",2,"20201202_26/08/2020_JE","11","11_88.5"
"11710","121","N","20201202","1","1",88.5,"26/08/2020","JE","121_N",2,"20201202_26/08/2020_JE","11","11_88.5"
"11810","121","N","20201202","1","1",88.5,"26/08/2020","JE","121_N",2,"20201202_26/08/2020_JE","11","11_88.5"
"11910","121","N","20201202","1","1",88.5,"26/08/2020","JE","121_N",2,"20201202_26/08/2020_JE","11","11_88.5"
"12010","121","N","20201202","1","1",88.5,"26/08/2020","JE","121_N",2,"20201202_26/08/2020_JE","11","11_88.5"
"14510","126","N","20201126","1","1",88,"26/08/2020","JE","126_N",2,"20201126_26/08/2020_JE","11","11_88"
"14610","126","N","20201126","1","1",88,"26/08/2020","JE","126_N",2,"20201126_26/08/2020_JE","11","11_88"
"14710","126","N","20201126","1","1",88,"26/08/2020","JE","126_N",2,"20201126_26/08/2020_JE","11","11_88"
"14810","126","N","20201126","1","1",88,"26/08/2020","JE","126_N",2,"20201126_26/08/2020_JE","11","11_88"
"14910","126","N","20201126","1","1",88,"26/08/2020","JE","126_N",2,"20201126_26/08/2020_JE","11","11_88"
"15010","126","N","20201126","1","1",88,"26/08/2020","JE","126_N",2,"20201126_26/08/2020_JE","11","11_88"
"18110","131","N","20201207","1","1",87.5,"26/08/2020","JE","131_N",2,"20201207_26/08/2020_JE","11","11_87.5"
"18210","131","N","20201207","1","1",87.5,"26/08/2020","JE","131_N",2,"20201207_26/08/2020_JE","11","11_87.5"
"18310","131","N","20201207","1","1",87.5,"26/08/2020","JE","131_N",2,"20201207_26/08/2020_JE","11","11_87.5"
"18410","131","N","20201207","1","1",87.5,"26/08/2020","JE","131_N",2,"20201207_26/08/2020_JE","11","11_87.5"
"18510","131","N","20201207","1","1",87.5,"26/08/2020","JE","131_N",2,"20201207_26/08/2020_JE","11","11_87.5"
"18610","131","N","20201207","1","1",87.5,"26/08/2020","JE","131_N",2,"20201207_26/08/2020_JE","11","11_87.5"
"21110","136","N","20201203","1","1",87,"26/08/2020","JE","136_N",2,"20201203_26/08/2020_JE","11","11_87"
"21210","136","N","20201203","1","1",87,"26/08/2020","JE","136_N",2,"20201203_26/08/2020_JE","11","11_87"
"21310","136","N","20201203","1","1",87,"26/08/2020","JE","136_N",2,"20201203_26/08/2020_JE","11","11_87"
"21410","136","N","20201203","1","1",87,"26/08/2020","JE","136_N",2,"20201203_26/08/2020_JE","11","11_87"
