"","sid","type","spec_batch","pno_br","mzo_br","pno_purity","prep_batch","blender_batch","sid_type","rep_batch","all_batch","all_br","all_label"
"1553","333","N","20200901","5","1",90.5,"06/07/2020","JW","333_N",1,"20200901_06/07/2020_JW","51","51_90.5"
"1554","333","N","20200901","5","1",90.5,"06/07/2020","JW","333_N",1,"20200901_06/07/2020_JW","51","51_90.5"
"1555","334","N","20200907","5","1",90,"06/07/2020","JW","334_N",1,"20200907_06/07/2020_JW","51","51_90"
"1556","334","N","20200907","5","1",90,"06/07/2020","JW","334_N",1,"20200907_06/07/2020_JW","51","51_90"
"1557","334","N","20200907","5","1",90,"06/07/2020","JW","334_N",1,"20200907_06/07/2020_JW","51","51_90"
"1558","334","N","20200907","5","1",90,"06/07/2020","JW","334_N",1,"20200907_06/07/2020_JW","51","51_90"
"1559","334","N","20200907","5","1",90,"06/07/2020","JW","334_N",1,"20200907_06/07/2020_JW","51","51_90"
"1560","334","N","20200907","5","1",90,"06/07/2020","JW","334_N",1,"20200907_06/07/2020_JW","51","51_90"
"1561","335","N","20200909","5","1",89.5,"06/07/2020","JW","335_N",1,"20200909_06/07/2020_JW","51","51_89.5"
"1562","335","N","20200909","5","1",89.5,"06/07/2020","JW","335_N",1,"20200909_06/07/2020_JW","51","51_89.5"
"1563","335","N","20200909","5","1",89.5,"06/07/2020","JW","335_N",1,"20200909_06/07/2020_JW","51","51_89.5"
"1564","335","N","20200909","5","1",89.5,"06/07/2020","JW","335_N",1,"20200909_06/07/2020_JW","51","51_89.5"
"1565","335","N","20200909","5","1",89.5,"06/07/2020","JW","335_N",1,"20200909_06/07/2020_JW","51","51_89.5"
"1566","335","N","20200909","5","1",89.5,"06/07/2020","JW","335_N",1,"20200909_06/07/2020_JW","51","51_89.5"
"1567","336","N","20200911","5","1",89,"06/07/2020","JW","336_N",1,"20200911_06/07/2020_JW","51","51_89"
"1568","336","N","20200911","5","1",89,"06/07/2020","JW","336_N",1,"20200911_06/07/2020_JW","51","51_89"
"1569","336","N","20200911","5","1",89,"06/07/2020","JW","336_N",1,"20200911_06/07/2020_JW","51","51_89"
"1570","336","N","20200911","5","1",89,"06/07/2020","JW","336_N",1,"20200911_06/07/2020_JW","51","51_89"
"1571","336","N","20200911","5","1",89,"06/07/2020","JW","336_N",1,"20200911_06/07/2020_JW","51","51_89"
"1572","336","N","20200911","5","1",89,"06/07/2020","JW","336_N",1,"20200911_06/07/2020_JW","51","51_89"
"1573","337","N","20200911","5","1",88.5,"06/07/2020","JW","337_N",1,"20200911_06/07/2020_JW","51","51_88.5"
"1574","337","N","20200911","5","1",88.5,"06/07/2020","JW","337_N",1,"20200911_06/07/2020_JW","51","51_88.5"
"1575","337","N","20200911","5","1",88.5,"06/07/2020","JW","337_N",1,"20200911_06/07/2020_JW","51","51_88.5"
"1576","337","N","20200911","5","1",88.5,"06/07/2020","JW","337_N",1,"20200911_06/07/2020_JW","51","51_88.5"
"1577","337","N","20200911","5","1",88.5,"06/07/2020","JW","337_N",1,"20200911_06/07/2020_JW","51","51_88.5"
"1578","337","N","20200911","5","1",88.5,"06/07/2020","JW","337_N",1,"20200911_06/07/2020_JW","51","51_88.5"
"1579","338","N","20200909","5","1",88,"06/07/2020","JW","338_N",1,"20200909_06/07/2020_JW","51","51_88"
"1580","338","N","20200909","5","1",88,"06/07/2020","JW","338_N",1,"20200909_06/07/2020_JW","51","51_88"
"1581","338","N","20200909","5","1",88,"06/07/2020","JW","338_N",1,"20200909_06/07/2020_JW","51","51_88"
"1582","338","N","20200909","5","1",88,"06/07/2020","JW","338_N",1,"20200909_06/07/2020_JW","51","51_88"
"1583","338","N","20200909","5","1",88,"06/07/2020","JW","338_N",1,"20200909_06/07/2020_JW","51","51_88"
"1584","338","N","20200909","5","1",88,"06/07/2020","JW","338_N",1,"20200909_06/07/2020_JW","51","51_88"
"1585","339","N","20200904","5","1",87.5,"06/07/2020","JW","339_N",1,"20200904_06/07/2020_JW","51","51_87.5"
"1586","339","N","20200904","5","1",87.5,"06/07/2020","JW","339_N",1,"20200904_06/07/2020_JW","51","51_87.5"
"1587","339","N","20200904","5","1",87.5,"06/07/2020","JW","339_N",1,"20200904_06/07/2020_JW","51","51_87.5"
"1588","339","N","20200904","5","1",87.5,"06/07/2020","JW","339_N",1,"20200904_06/07/2020_JW","51","51_87.5"
"1589","339","N","20200904","5","1",87.5,"06/07/2020","JW","339_N",1,"20200904_06/07/2020_JW","51","51_87.5"
"1590","339","N","20200904","5","1",87.5,"06/07/2020","JW","339_N",1,"20200904_06/07/2020_JW","51","51_87.5"
"1597","340","N","20200904","5","1",87,"06/07/2020","JW","340_N",1,"20200904_06/07/2020_JW","51","51_87"
"1598","340","N","20200904","5","1",87,"06/07/2020","JW","340_N",1,"20200904_06/07/2020_JW","51","51_87"
"1599","340","N","20200904","5","1",87,"06/07/2020","JW","340_N",1,"20200904_06/07/2020_JW","51","51_87"
"1600","340","N","20200904","5","1",87,"06/07/2020","JW","340_N",1,"20200904_06/07/2020_JW","51","51_87"
"1601","340","N","20200904","5","1",87,"06/07/2020","JW","340_N",1,"20200904_06/07/2020_JW","51","51_87"
"1602","340","N","20200904","5","1",87,"06/07/2020","JW","340_N",1,"20200904_06/07/2020_JW","51","51_87"
"1603","341","N","20200904","5","1",86.5,"06/07/2020","JW","341_N",1,"20200904_06/07/2020_JW","51","51_86.5"
"1604","341","N","20200904","5","1",86.5,"06/07/2020","JW","341_N",1,"20200904_06/07/2020_JW","51","51_86.5"
"1605","341","N","20200904","5","1",86.5,"06/07/2020","JW","341_N",1,"20200904_06/07/2020_JW","51","51_86.5"
"1606","341","N","20200904","5","1",86.5,"06/07/2020","JW","341_N",1,"20200904_06/07/2020_JW","51","51_86.5"
"1607","341","N","20200904","5","1",86.5,"06/07/2020","JW","341_N",1,"20200904_06/07/2020_JW","51","51_86.5"
"1608","341","N","20200904","5","1",86.5,"06/07/2020","JW","341_N",1,"20200904_06/07/2020_JW","51","51_86.5"
"1609","342","N","20200831","5","1",86,"06/07/2020","JW","342_N",1,"20200831_06/07/2020_JW","51","51_86"
"1610","342","N","20200831","5","1",86,"06/07/2020","JW","342_N",1,"20200831_06/07/2020_JW","51","51_86"
"1611","342","N","20200831","5","1",86,"06/07/2020","JW","342_N",1,"20200831_06/07/2020_JW","51","51_86"
"1612","342","N","20200831","5","1",86,"06/07/2020","JW","342_N",1,"20200831_06/07/2020_JW","51","51_86"
"1613","342","N","20200831","5","1",86,"06/07/2020","JW","342_N",1,"20200831_06/07/2020_JW","51","51_86"
"1614","342","N","20200831","5","1",86,"06/07/2020","JW","342_N",1,"20200831_06/07/2020_JW","51","51_86"
"1615","343","N","20200909","5","1",85.5,"06/07/2020","JW","343_N",1,"20200909_06/07/2020_JW","51","51_85.5"
"1616","343","N","20200909","5","1",85.5,"06/07/2020","JW","343_N",1,"20200909_06/07/2020_JW","51","51_85.5"
"1617","343","N","20200909","5","1",85.5,"06/07/2020","JW","343_N",1,"20200909_06/07/2020_JW","51","51_85.5"
"1618","343","N","20200909","5","1",85.5,"06/07/2020","JW","343_N",1,"20200909_06/07/2020_JW","51","51_85.5"
"1619","343","N","20200909","5","1",85.5,"06/07/2020","JW","343_N",1,"20200909_06/07/2020_JW","51","51_85.5"
"1620","343","N","20200909","5","1",85.5,"06/07/2020","JW","343_N",1,"20200909_06/07/2020_JW","51","51_85.5"
"1621","344","N","20200908","5","1",85,"06/07/2020","JW","344_N",1,"20200908_06/07/2020_JW","51","51_85"
"1622","344","N","20200908","5","1",85,"06/07/2020","JW","344_N",1,"20200908_06/07/2020_JW","51","51_85"
"1623","344","N","20200908","5","1",85,"06/07/2020","JW","344_N",1,"20200908_06/07/2020_JW","51","51_85"
"1624","344","N","20200908","5","1",85,"06/07/2020","JW","344_N",1,"20200908_06/07/2020_JW","51","51_85"
"1625","344","N","20200908","5","1",85,"06/07/2020","JW","344_N",1,"20200908_06/07/2020_JW","51","51_85"
"1626","344","N","20200908","5","1",85,"06/07/2020","JW","344_N",1,"20200908_06/07/2020_JW","51","51_85"
"1627","345","N","20200909","5","1",80,"06/07/2020","JW","345_N",1,"20200909_06/07/2020_JW","51","51_80"
"1628","345","N","20200909","5","1",80,"06/07/2020","JW","345_N",1,"20200909_06/07/2020_JW","51","51_80"
"1629","345","N","20200909","5","1",80,"06/07/2020","JW","345_N",1,"20200909_06/07/2020_JW","51","51_80"
"1630","345","N","20200909","5","1",80,"06/07/2020","JW","345_N",1,"20200909_06/07/2020_JW","51","51_80"
"1631","345","N","20200909","5","1",80,"06/07/2020","JW","345_N",1,"20200909_06/07/2020_JW","51","51_80"
"1632","345","N","20200909","5","1",80,"06/07/2020","JW","345_N",1,"20200909_06/07/2020_JW","51","51_80"
"1633","346","N","20200902","5","1",70,"06/07/2020","JW","346_N",1,"20200902_06/07/2020_JW","51","51_70"
"1634","346","N","20200902","5","1",70,"06/07/2020","JW","346_N",1,"20200902_06/07/2020_JW","51","51_70"
"1635","346","N","20200902","5","1",70,"06/07/2020","JW","346_N",1,"20200902_06/07/2020_JW","51","51_70"
"1636","346","N","20200902","5","1",70,"06/07/2020","JW","346_N",1,"20200902_06/07/2020_JW","51","51_70"
"1637","346","N","20200902","5","1",70,"06/07/2020","JW","346_N",1,"20200902_06/07/2020_JW","51","51_70"
"1638","346","N","20200902","5","1",70,"06/07/2020","JW","346_N",1,"20200902_06/07/2020_JW","51","51_70"
"1639","347","N","20200910","5","1",60,"06/07/2020","JW","347_N",1,"20200910_06/07/2020_JW","51","51_60"
"1640","347","N","20200910","5","1",60,"06/07/2020","JW","347_N",1,"20200910_06/07/2020_JW","51","51_60"
"1641","347","N","20200910","5","1",60,"06/07/2020","JW","347_N",1,"20200910_06/07/2020_JW","51","51_60"
"1642","347","N","20200910","5","1",60,"06/07/2020","JW","347_N",1,"20200910_06/07/2020_JW","51","51_60"
"1643","347","N","20200910","5","1",60,"06/07/2020","JW","347_N",1,"20200910_06/07/2020_JW","51","51_60"
"1644","347","N","20200910","5","1",60,"06/07/2020","JW","347_N",1,"20200910_06/07/2020_JW","51","51_60"
"1645","348","N","20200908","5","1",50,"06/07/2020","JW","348_N",1,"20200908_06/07/2020_JW","51","51_50"
"1646","348","N","20200908","5","1",50,"06/07/2020","JW","348_N",1,"20200908_06/07/2020_JW","51","51_50"
"1647","348","N","20200908","5","1",50,"06/07/2020","JW","348_N",1,"20200908_06/07/2020_JW","51","51_50"
"1648","348","N","20200908","5","1",50,"06/07/2020","JW","348_N",1,"20200908_06/07/2020_JW","51","51_50"
"1649","348","N","20200908","5","1",50,"06/07/2020","JW","348_N",1,"20200908_06/07/2020_JW","51","51_50"
"1650","348","N","20200908","5","1",50,"06/07/2020","JW","348_N",1,"20200908_06/07/2020_JW","51","51_50"
"1651","349","N","20200903","5","1",40,"06/07/2020","JW","349_N",1,"20200903_06/07/2020_JW","51","51_40"
"1652","349","N","20200903","5","1",40,"06/07/2020","JW","349_N",1,"20200903_06/07/2020_JW","51","51_40"
"1653","349","N","20200903","5","1",40,"06/07/2020","JW","349_N",1,"20200903_06/07/2020_JW","51","51_40"
"1654","349","N","20200903","5","1",40,"06/07/2020","JW","349_N",1,"20200903_06/07/2020_JW","51","51_40"
"1655","349","N","20200903","5","1",40,"06/07/2020","JW","349_N",1,"20200903_06/07/2020_JW","51","51_40"
"1656","349","N","20200903","5","1",40,"06/07/2020","JW","349_N",1,"20200903_06/07/2020_JW","51","51_40"
"1663","350","N","20200831","5","1",30,"06/07/2020","JW","350_N",1,"20200831_06/07/2020_JW","51","51_30"
"1664","350","N","20200831","5","1",30,"06/07/2020","JW","350_N",1,"20200831_06/07/2020_JW","51","51_30"
"1665","350","N","20200831","5","1",30,"06/07/2020","JW","350_N",1,"20200831_06/07/2020_JW","51","51_30"
"1666","350","N","20200831","5","1",30,"06/07/2020","JW","350_N",1,"20200831_06/07/2020_JW","51","51_30"
"1667","350","N","20200831","5","1",30,"06/07/2020","JW","350_N",1,"20200831_06/07/2020_JW","51","51_30"
"1668","350","N","20200831","5","1",30,"06/07/2020","JW","350_N",1,"20200831_06/07/2020_JW","51","51_30"
"1669","351","N","20200904","5","1",20,"06/07/2020","JW","351_N",1,"20200904_06/07/2020_JW","51","51_20"
"1670","351","N","20200904","5","1",20,"06/07/2020","JW","351_N",1,"20200904_06/07/2020_JW","51","51_20"
"1671","351","N","20200904","5","1",20,"06/07/2020","JW","351_N",1,"20200904_06/07/2020_JW","51","51_20"
"1672","351","N","20200904","5","1",20,"06/07/2020","JW","351_N",1,"20200904_06/07/2020_JW","51","51_20"
"1673","351","N","20200904","5","1",20,"06/07/2020","JW","351_N",1,"20200904_06/07/2020_JW","51","51_20"
"1674","351","N","20200904","5","1",20,"06/07/2020","JW","351_N",1,"20200904_06/07/2020_JW","51","51_20"
"1675","352","N","20200908","5","1",10,"06/07/2020","JW","352_N",1,"20200908_06/07/2020_JW","51","51_10"
"1676","352","N","20200908","5","1",10,"06/07/2020","JW","352_N",1,"20200908_06/07/2020_JW","51","51_10"
"1677","352","N","20200908","5","1",10,"06/07/2020","JW","352_N",1,"20200908_06/07/2020_JW","51","51_10"
"1678","352","N","20200908","5","1",10,"06/07/2020","JW","352_N",1,"20200908_06/07/2020_JW","51","51_10"
"1679","352","N","20200908","5","1",10,"06/07/2020","JW","352_N",1,"20200908_06/07/2020_JW","51","51_10"
"1680","352","N","20200908","5","1",10,"06/07/2020","JW","352_N",1,"20200908_06/07/2020_JW","51","51_10"
"13811","315","N","20201127","5","1",99.5,"06/07/2020","JW","315_N",2,"20201127_06/07/2020_JW","51","51_99.5"
"13821","315","N","20201127","5","1",99.5,"06/07/2020","JW","315_N",2,"20201127_06/07/2020_JW","51","51_99.5"
"13831","315","N","20201127","5","1",99.5,"06/07/2020","JW","315_N",2,"20201127_06/07/2020_JW","51","51_99.5"
"13841","315","N","20201127","5","1",99.5,"06/07/2020","JW","315_N",2,"20201127_06/07/2020_JW","51","51_99.5"
"13851","315","N","20201127","5","1",99.5,"06/07/2020","JW","315_N",2,"20201127_06/07/2020_JW","51","51_99.5"
"13861","315","N","20201127","5","1",99.5,"06/07/2020","JW","315_N",2,"20201127_06/07/2020_JW","51","51_99.5"
"13871","316","N","20201203","5","1",99,"06/07/2020","JW","316_N",2,"20201203_06/07/2020_JW","51","51_99"
"13881","316","N","20201203","5","1",99,"06/07/2020","JW","316_N",2,"20201203_06/07/2020_JW","51","51_99"
