"","sid","type","spec_batch","pno_br","mzo_br","pno_purity","prep_batch","blender_batch","sid_type","rep_batch","all_batch","all_br","all_label"
"6110","110","N","20201123","1","5",90,"26/08/2020","JE","110_N",2,"20201123_26/08/2020_JE","15","15_90"
"6210","110","N","20201123","1","5",90,"26/08/2020","JE","110_N",2,"20201123_26/08/2020_JE","15","15_90"
"6310","110","N","20201123","1","5",90,"26/08/2020","JE","110_N",2,"20201123_26/08/2020_JE","15","15_90"
"6410","110","N","20201123","1","5",90,"26/08/2020","JE","110_N",2,"20201123_26/08/2020_JE","15","15_90"
"6510","110","N","20201123","1","5",90,"26/08/2020","JE","110_N",2,"20201123_26/08/2020_JE","15","15_90"
"6610","110","N","20201123","1","5",90,"26/08/2020","JE","110_N",2,"20201123_26/08/2020_JE","15","15_90"
"8510","115","N","20201123","1","5",89.5,"26/08/2020","JE","115_N",2,"20201123_26/08/2020_JE","15","15_89.5"
"8610","115","N","20201123","1","5",89.5,"26/08/2020","JE","115_N",2,"20201123_26/08/2020_JE","15","15_89.5"
"8710","115","N","20201123","1","5",89.5,"26/08/2020","JE","115_N",2,"20201123_26/08/2020_JE","15","15_89.5"
"8810","115","N","20201123","1","5",89.5,"26/08/2020","JE","115_N",2,"20201123_26/08/2020_JE","15","15_89.5"
"8910","115","N","20201123","1","5",89.5,"26/08/2020","JE","115_N",2,"20201123_26/08/2020_JE","15","15_89.5"
"9010","115","N","20201123","1","5",89.5,"26/08/2020","JE","115_N",2,"20201123_26/08/2020_JE","15","15_89.5"
"13910","125","N","20201123","1","5",88.5,"26/08/2020","JE","125_N",2,"20201123_26/08/2020_JE","15","15_88.5"
"14010","125","N","20201123","1","5",88.5,"26/08/2020","JE","125_N",2,"20201123_26/08/2020_JE","15","15_88.5"
"14110","125","N","20201123","1","5",88.5,"26/08/2020","JE","125_N",2,"20201123_26/08/2020_JE","15","15_88.5"
"14210","125","N","20201123","1","5",88.5,"26/08/2020","JE","125_N",2,"20201123_26/08/2020_JE","15","15_88.5"
"14310","125","N","20201123","1","5",88.5,"26/08/2020","JE","125_N",2,"20201123_26/08/2020_JE","15","15_88.5"
"14410","125","N","20201123","1","5",88.5,"26/08/2020","JE","125_N",2,"20201123_26/08/2020_JE","15","15_88.5"
"17510","130","N","20201127","1","5",88,"26/08/2020","JE","130_N",2,"20201127_26/08/2020_JE","15","15_88"
"17610","130","N","20201127","1","5",88,"26/08/2020","JE","130_N",2,"20201127_26/08/2020_JE","15","15_88"
"17710","130","N","20201127","1","5",88,"26/08/2020","JE","130_N",2,"20201127_26/08/2020_JE","15","15_88"
"17810","130","N","20201127","1","5",88,"26/08/2020","JE","130_N",2,"20201127_26/08/2020_JE","15","15_88"
"17910","130","N","20201127","1","5",88,"26/08/2020","JE","130_N",2,"20201127_26/08/2020_JE","15","15_88"
"18010","130","N","20201127","1","5",88,"26/08/2020","JE","130_N",2,"20201127_26/08/2020_JE","15","15_88"
"20510","135","N","20201202","1","5",87.5,"26/08/2020","JE","135_N",2,"20201202_26/08/2020_JE","15","15_87.5"
"20610","135","N","20201202","1","5",87.5,"26/08/2020","JE","135_N",2,"20201202_26/08/2020_JE","15","15_87.5"
"20710","135","N","20201202","1","5",87.5,"26/08/2020","JE","135_N",2,"20201202_26/08/2020_JE","15","15_87.5"
"20810","135","N","20201202","1","5",87.5,"26/08/2020","JE","135_N",2,"20201202_26/08/2020_JE","15","15_87.5"
"20910","135","N","20201202","1","5",87.5,"26/08/2020","JE","135_N",2,"20201202_26/08/2020_JE","15","15_87.5"
"21010","135","N","20201202","1","5",87.5,"26/08/2020","JE","135_N",2,"20201202_26/08/2020_JE","15","15_87.5"
"23510","140","N","20210112","1","5",87,"26/08/2020","JE","140_N",2,"20210112_26/08/2020_JE","15","15_87"
"23610","140","N","20210112","1","5",87,"26/08/2020","JE","140_N",2,"20210112_26/08/2020_JE","15","15_87"
"23710","140","N","20210112","1","5",87,"26/08/2020","JE","140_N",2,"20210112_26/08/2020_JE","15","15_87"
"23810","140","N","20210112","1","5",87,"26/08/2020","JE","140_N",2,"20210112_26/08/2020_JE","15","15_87"
"23910","140","N","20210112","1","5",87,"26/08/2020","JE","140_N",2,"20210112_26/08/2020_JE","15","15_87"
"24010","140","N","20210112","1","5",87,"26/08/2020","JE","140_N",2,"20210112_26/08/2020_JE","15","15_87"
"25910","145","N","20201203","1","5",86.5,"26/08/2020","JE","145_N",2,"20201203_26/08/2020_JE","15","15_86.5"
"26010","145","N","20201203","1","5",86.5,"26/08/2020","JE","145_N",2,"20201203_26/08/2020_JE","15","15_86.5"
"26110","145","N","20201203","1","5",86.5,"26/08/2020","JE","145_N",2,"20201203_26/08/2020_JE","15","15_86.5"
"26210","145","N","20201203","1","5",86.5,"26/08/2020","JE","145_N",2,"20201203_26/08/2020_JE","15","15_86.5"
"26310","145","N","20201203","1","5",86.5,"26/08/2020","JE","145_N",2,"20201203_26/08/2020_JE","15","15_86.5"
"26410","145","N","20201203","1","5",86.5,"26/08/2020","JE","145_N",2,"20201203_26/08/2020_JE","15","15_86.5"
"28910","15","N","20201125","1","5",99.5,"26/08/2020","Jo","15_N",2,"20201125_26/08/2020_Jo","15","15_99.5"
"29010","15","N","20201125","1","5",99.5,"26/08/2020","Jo","15_N",2,"20201125_26/08/2020_Jo","15","15_99.5"
"29110","15","N","20201125","1","5",99.5,"26/08/2020","Jo","15_N",2,"20201125_26/08/2020_Jo","15","15_99.5"
"29210","15","N","20201125","1","5",99.5,"26/08/2020","Jo","15_N",2,"20201125_26/08/2020_Jo","15","15_99.5"
"29310","15","N","20201125","1","5",99.5,"26/08/2020","Jo","15_N",2,"20201125_26/08/2020_Jo","15","15_99.5"
"29410","15","N","20201125","1","5",99.5,"26/08/2020","Jo","15_N",2,"20201125_26/08/2020_Jo","15","15_99.5"
"29510","150","N","20201124","1","5",86,"26/08/2020","JE","150_N",2,"20201124_26/08/2020_JE","15","15_86"
"29610","150","N","20201124","1","5",86,"26/08/2020","JE","150_N",2,"20201124_26/08/2020_JE","15","15_86"
"29710","150","N","20201124","1","5",86,"26/08/2020","JE","150_N",2,"20201124_26/08/2020_JE","15","15_86"
"29810","150","N","20201124","1","5",86,"26/08/2020","JE","150_N",2,"20201124_26/08/2020_JE","15","15_86"
"29910","150","N","20201124","1","5",86,"26/08/2020","JE","150_N",2,"20201124_26/08/2020_JE","15","15_86"
"30010","150","N","20201124","1","5",86,"26/08/2020","JE","150_N",2,"20201124_26/08/2020_JE","15","15_86"
"32510","155","N","20201203","1","5",85.5,"26/08/2020","JE","155_N",2,"20201203_26/08/2020_JE","15","15_85.5"
"32610","155","N","20201203","1","5",85.5,"26/08/2020","JE","155_N",2,"20201203_26/08/2020_JE","15","15_85.5"
"32710","155","N","20201203","1","5",85.5,"26/08/2020","JE","155_N",2,"20201203_26/08/2020_JE","15","15_85.5"
"32810","155","N","20201203","1","5",85.5,"26/08/2020","JE","155_N",2,"20201203_26/08/2020_JE","15","15_85.5"
"32910","155","N","20201203","1","5",85.5,"26/08/2020","JE","155_N",2,"20201203_26/08/2020_JE","15","15_85.5"
"33010","155","N","20201203","1","5",85.5,"26/08/2020","JE","155_N",2,"20201203_26/08/2020_JE","15","15_85.5"
"3551","160","N","20201123","1","5",85,"26/08/2020","JE","160_N",2,"20201123_26/08/2020_JE","15","15_85"
"3561","160","N","20201123","1","5",85,"26/08/2020","JE","160_N",2,"20201123_26/08/2020_JE","15","15_85"
"3571","160","N","20201123","1","5",85,"26/08/2020","JE","160_N",2,"20201123_26/08/2020_JE","15","15_85"
"3581","160","N","20201123","1","5",85,"26/08/2020","JE","160_N",2,"20201123_26/08/2020_JE","15","15_85"
"3591","160","N","20201123","1","5",85,"26/08/2020","JE","160_N",2,"20201123_26/08/2020_JE","15","15_85"
"3601","160","N","20201123","1","5",85,"26/08/2020","JE","160_N",2,"20201123_26/08/2020_JE","15","15_85"
"3851","165","N","20201202","1","5",80,"26/08/2020","JE","165_N",2,"20201202_26/08/2020_JE","15","15_80"
"3861","165","N","20201202","1","5",80,"26/08/2020","JE","165_N",2,"20201202_26/08/2020_JE","15","15_80"
"3871","165","N","20201202","1","5",80,"26/08/2020","JE","165_N",2,"20201202_26/08/2020_JE","15","15_80"
"3881","165","N","20201202","1","5",80,"26/08/2020","JE","165_N",2,"20201202_26/08/2020_JE","15","15_80"
"3891","165","N","20201202","1","5",80,"26/08/2020","JE","165_N",2,"20201202_26/08/2020_JE","15","15_80"
"3901","165","N","20201202","1","5",80,"26/08/2020","JE","165_N",2,"20201202_26/08/2020_JE","15","15_80"
"4211","170","N","20201201","1","5",70,"26/08/2020","JE","170_N",2,"20201201_26/08/2020_JE","15","15_70"
"4221","170","N","20201201","1","5",70,"26/08/2020","JE","170_N",2,"20201201_26/08/2020_JE","15","15_70"
"4231","170","N","20201201","1","5",70,"26/08/2020","JE","170_N",2,"20201201_26/08/2020_JE","15","15_70"
"4241","170","N","20201201","1","5",70,"26/08/2020","JE","170_N",2,"20201201_26/08/2020_JE","15","15_70"
"4251","170","N","20201201","1","5",70,"26/08/2020","JE","170_N",2,"20201201_26/08/2020_JE","15","15_70"
"4261","170","N","20201201","1","5",70,"26/08/2020","JE","170_N",2,"20201201_26/08/2020_JE","15","15_70"
"4511","175","N","20201124","1","5",60,"26/08/2020","JE","175_N",2,"20201124_26/08/2020_JE","15","15_60"
"4521","175","N","20201124","1","5",60,"26/08/2020","JE","175_N",2,"20201124_26/08/2020_JE","15","15_60"
"4531","175","N","20201124","1","5",60,"26/08/2020","JE","175_N",2,"20201124_26/08/2020_JE","15","15_60"
"4541","175","N","20201124","1","5",60,"26/08/2020","JE","175_N",2,"20201124_26/08/2020_JE","15","15_60"
"4551","175","N","20201124","1","5",60,"26/08/2020","JE","175_N",2,"20201124_26/08/2020_JE","15","15_60"
"4561","175","N","20201124","1","5",60,"26/08/2020","JE","175_N",2,"20201124_26/08/2020_JE","15","15_60"
"4871","180","N","20201125","1","5",50,"26/08/2020","JE","180_N",2,"20201125_26/08/2020_JE","15","15_50"
"4881","180","N","20201125","1","5",50,"26/08/2020","JE","180_N",2,"20201125_26/08/2020_JE","15","15_50"
"4891","180","N","20201125","1","5",50,"26/08/2020","JE","180_N",2,"20201125_26/08/2020_JE","15","15_50"
"4901","180","N","20201125","1","5",50,"26/08/2020","JE","180_N",2,"20201125_26/08/2020_JE","15","15_50"
"4911","180","N","20201125","1","5",50,"26/08/2020","JE","180_N",2,"20201125_26/08/2020_JE","15","15_50"
"4921","180","N","20201125","1","5",50,"26/08/2020","JE","180_N",2,"20201125_26/08/2020_JE","15","15_50"
"5171","185","N","20201207","1","5",40,"26/08/2020","JE","185_N",2,"20201207_26/08/2020_JE","15","15_40"
"5181","185","N","20201207","1","5",40,"26/08/2020","JE","185_N",2,"20201207_26/08/2020_JE","15","15_40"
"5191","185","N","20201207","1","5",40,"26/08/2020","JE","185_N",2,"20201207_26/08/2020_JE","15","15_40"
"5201","185","N","20201207","1","5",40,"26/08/2020","JE","185_N",2,"20201207_26/08/2020_JE","15","15_40"
"5211","185","N","20201207","1","5",40,"26/08/2020","JE","185_N",2,"20201207_26/08/2020_JE","15","15_40"
"5221","185","N","20201207","1","5",40,"26/08/2020","JE","185_N",2,"20201207_26/08/2020_JE","15","15_40"
"5531","190","N","20201207","1","5",30,"26/08/2020","JE","190_N",2,"20201207_26/08/2020_JE","15","15_30"
"5541","190","N","20201207","1","5",30,"26/08/2020","JE","190_N",2,"20201207_26/08/2020_JE","15","15_30"
"5551","190","N","20201207","1","5",30,"26/08/2020","JE","190_N",2,"20201207_26/08/2020_JE","15","15_30"
"5561","190","N","20201207","1","5",30,"26/08/2020","JE","190_N",2,"20201207_26/08/2020_JE","15","15_30"
"5571","190","N","20201207","1","5",30,"26/08/2020","JE","190_N",2,"20201207_26/08/2020_JE","15","15_30"
"5581","190","N","20201207","1","5",30,"26/08/2020","JE","190_N",2,"20201207_26/08/2020_JE","15","15_30"
"5831","195","N","20201201","1","5",20,"26/08/2020","JE","195_N",2,"20201201_26/08/2020_JE","15","15_20"
"5841","195","N","20201201","1","5",20,"26/08/2020","JE","195_N",2,"20201201_26/08/2020_JE","15","15_20"
"5851","195","N","20201201","1","5",20,"26/08/2020","JE","195_N",2,"20201201_26/08/2020_JE","15","15_20"
"5861","195","N","20201201","1","5",20,"26/08/2020","JE","195_N",2,"20201201_26/08/2020_JE","15","15_20"
"5871","195","N","20201201","1","5",20,"26/08/2020","JE","195_N",2,"20201201_26/08/2020_JE","15","15_20"
"5881","195","N","20201201","1","5",20,"26/08/2020","JE","195_N",2,"20201201_26/08/2020_JE","15","15_20"
"6191","200","N","20201126","1","5",10,"26/08/2020","JE","200_N",2,"20201126_26/08/2020_JE","15","15_10"
"6201","200","N","20201126","1","5",10,"26/08/2020","JE","200_N",2,"20201126_26/08/2020_JE","15","15_10"
"6211","200","N","20201126","1","5",10,"26/08/2020","JE","200_N",2,"20201126_26/08/2020_JE","15","15_10"
"6221","200","N","20201126","1","5",10,"26/08/2020","JE","200_N",2,"20201126_26/08/2020_JE","15","15_10"
"6231","200","N","20201126","1","5",10,"26/08/2020","JE","200_N",2,"20201126_26/08/2020_JE","15","15_10"
"6241","200","N","20201126","1","5",10,"26/08/2020","JE","200_N",2,"20201126_26/08/2020_JE","15","15_10"
"9431","25","N","20201124","1","5",98.5,"26/08/2020","Jo","25_N",2,"20201124_26/08/2020_Jo","15","15_98.5"
"9441","25","N","20201124","1","5",98.5,"26/08/2020","Jo","25_N",2,"20201124_26/08/2020_Jo","15","15_98.5"
"9451","25","N","20201124","1","5",98.5,"26/08/2020","Jo","25_N",2,"20201124_26/08/2020_Jo","15","15_98.5"
"9461","25","N","20201124","1","5",98.5,"26/08/2020","Jo","25_N",2,"20201124_26/08/2020_Jo","15","15_98.5"
"9471","25","N","20201124","1","5",98.5,"26/08/2020","Jo","25_N",2,"20201124_26/08/2020_Jo","15","15_98.5"
"9481","25","N","20201124","1","5",98.5,"26/08/2020","Jo","25_N",2,"20201124_26/08/2020_Jo","15","15_98.5"
"12791","30","N","20201124","1","5",98,"26/08/2020","Jo","30_N",2,"20201124_26/08/2020_Jo","15","15_98"
"12801","30","N","20201124","1","5",98,"26/08/2020","Jo","30_N",2,"20201124_26/08/2020_Jo","15","15_98"
"12811","30","N","20201124","1","5",98,"26/08/2020","Jo","30_N",2,"20201124_26/08/2020_Jo","15","15_98"
"12821","30","N","20201124","1","5",98,"26/08/2020","Jo","30_N",2,"20201124_26/08/2020_Jo","15","15_98"
"12831","30","N","20201124","1","5",98,"26/08/2020","Jo","30_N",2,"20201124_26/08/2020_Jo","15","15_98"
"12841","30","N","20201124","1","5",98,"26/08/2020","Jo","30_N",2,"20201124_26/08/2020_Jo","15","15_98"
"16091","35","N","20201125","1","5",97.5,"26/08/2020","Jo","35_N",2,"20201125_26/08/2020_Jo","15","15_97.5"
"16101","35","N","20201125","1","5",97.5,"26/08/2020","Jo","35_N",2,"20201125_26/08/2020_Jo","15","15_97.5"
"16111","35","N","20201125","1","5",97.5,"26/08/2020","Jo","35_N",2,"20201125_26/08/2020_Jo","15","15_97.5"
"16121","35","N","20201125","1","5",97.5,"26/08/2020","Jo","35_N",2,"20201125_26/08/2020_Jo","15","15_97.5"
"16131","35","N","20201125","1","5",97.5,"26/08/2020","Jo","35_N",2,"20201125_26/08/2020_Jo","15","15_97.5"
"16141","35","N","20201125","1","5",97.5,"26/08/2020","Jo","35_N",2,"20201125_26/08/2020_Jo","15","15_97.5"
"20591","45","N","20201202","1","5",96.5,"26/08/2020","Jo","45_N",2,"20201202_26/08/2020_Jo","15","15_96.5"
"20601","45","N","20201202","1","5",96.5,"26/08/2020","Jo","45_N",2,"20201202_26/08/2020_Jo","15","15_96.5"
"20611","45","N","20201202","1","5",96.5,"26/08/2020","Jo","45_N",2,"20201202_26/08/2020_Jo","15","15_96.5"
"20621","45","N","20201202","1","5",96.5,"26/08/2020","Jo","45_N",2,"20201202_26/08/2020_Jo","15","15_96.5"
"20631","45","N","20201202","1","5",96.5,"26/08/2020","Jo","45_N",2,"20201202_26/08/2020_Jo","15","15_96.5"
"20641","45","N","20201202","1","5",96.5,"26/08/2020","Jo","45_N",2,"20201202_26/08/2020_Jo","15","15_96.5"
"20891","50","N","20201202","1","5",96,"26/08/2020","Jo","50_N",2,"20201202_26/08/2020_Jo","15","15_96"
"20901","50","N","20201202","1","5",96,"26/08/2020","Jo","50_N",2,"20201202_26/08/2020_Jo","15","15_96"
"20911","50","N","20201202","1","5",96,"26/08/2020","Jo","50_N",2,"20201202_26/08/2020_Jo","15","15_96"
"20921","50","N","20201202","1","5",96,"26/08/2020","Jo","50_N",2,"20201202_26/08/2020_Jo","15","15_96"
"20931","50","N","20201202","1","5",96,"26/08/2020","Jo","50_N",2,"20201202_26/08/2020_Jo","15","15_96"
"20941","50","N","20201202","1","5",96,"26/08/2020","Jo","50_N",2,"20201202_26/08/2020_Jo","15","15_96"
"21371","60","N","20201203","1","5",95,"26/08/2020","Jo","60_N",2,"20201203_26/08/2020_Jo","15","15_95"
"21381","60","N","20201203","1","5",95,"26/08/2020","Jo","60_N",2,"20201203_26/08/2020_Jo","15","15_95"
"21391","60","N","20201203","1","5",95,"26/08/2020","Jo","60_N",2,"20201203_26/08/2020_Jo","15","15_95"
"21401","60","N","20201203","1","5",95,"26/08/2020","Jo","60_N",2,"20201203_26/08/2020_Jo","15","15_95"
"21411","60","N","20201203","1","5",95,"26/08/2020","Jo","60_N",2,"20201203_26/08/2020_Jo","15","15_95"
"21421","60","N","20201203","1","5",95,"26/08/2020","Jo","60_N",2,"20201203_26/08/2020_Jo","15","15_95"
"21671","65","N","20201207","1","5",94.5,"26/08/2020","Jo","65_N",2,"20201207_26/08/2020_Jo","15","15_94.5"
"21681","65","N","20201207","1","5",94.5,"26/08/2020","Jo","65_N",2,"20201207_26/08/2020_Jo","15","15_94.5"
"21691","65","N","20201207","1","5",94.5,"26/08/2020","Jo","65_N",2,"20201207_26/08/2020_Jo","15","15_94.5"
"21701","65","N","20201207","1","5",94.5,"26/08/2020","Jo","65_N",2,"20201207_26/08/2020_Jo","15","15_94.5"
"21711","65","N","20201207","1","5",94.5,"26/08/2020","Jo","65_N",2,"20201207_26/08/2020_Jo","15","15_94.5"
"21721","65","N","20201207","1","5",94.5,"26/08/2020","Jo","65_N",2,"20201207_26/08/2020_Jo","15","15_94.5"
"22031","70","N","20201125","1","5",94,"26/08/2020","Jo","70_N",2,"20201125_26/08/2020_Jo","15","15_94"
"22041","70","N","20201125","1","5",94,"26/08/2020","Jo","70_N",2,"20201125_26/08/2020_Jo","15","15_94"
"22051","70","N","20201125","1","5",94,"26/08/2020","Jo","70_N",2,"20201125_26/08/2020_Jo","15","15_94"
"22061","70","N","20201125","1","5",94,"26/08/2020","Jo","70_N",2,"20201125_26/08/2020_Jo","15","15_94"
"22071","70","N","20201125","1","5",94,"26/08/2020","Jo","70_N",2,"20201125_26/08/2020_Jo","15","15_94"
"22081","70","N","20201125","1","5",94,"26/08/2020","Jo","70_N",2,"20201125_26/08/2020_Jo","15","15_94"
"22211","75","N","20201123","1","5",93.5,"26/08/2020","Jo","75_N",2,"20201123_26/08/2020_Jo","15","15_93.5"
"22221","75","N","20201123","1","5",93.5,"26/08/2020","Jo","75_N",2,"20201123_26/08/2020_Jo","15","15_93.5"
"22231","75","N","20201123","1","5",93.5,"26/08/2020","Jo","75_N",2,"20201123_26/08/2020_Jo","15","15_93.5"
"22241","75","N","20201123","1","5",93.5,"26/08/2020","Jo","75_N",2,"20201123_26/08/2020_Jo","15","15_93.5"
"22251","75","N","20201123","1","5",93.5,"26/08/2020","Jo","75_N",2,"20201123_26/08/2020_Jo","15","15_93.5"
"22261","75","N","20201123","1","5",93.5,"26/08/2020","Jo","75_N",2,"20201123_26/08/2020_Jo","15","15_93.5"
"22571","80","N","20201204","1","5",93,"26/08/2020","Jo","80_N",2,"20201204_26/08/2020_Jo","15","15_93"
"22581","80","N","20201204","1","5",93,"26/08/2020","Jo","80_N",2,"20201204_26/08/2020_Jo","15","15_93"
"22591","80","N","20201204","1","5",93,"26/08/2020","Jo","80_N",2,"20201204_26/08/2020_Jo","15","15_93"
"22601","80","N","20201204","1","5",93,"26/08/2020","Jo","80_N",2,"20201204_26/08/2020_Jo","15","15_93"
"22611","80","N","20201204","1","5",93,"26/08/2020","Jo","80_N",2,"20201204_26/08/2020_Jo","15","15_93"
"22621","80","N","20201204","1","5",93,"26/08/2020","Jo","80_N",2,"20201204_26/08/2020_Jo","15","15_93"
"22871","85","N","20201126","1","5",92.5,"26/08/2020","Jo","85_N",2,"20201126_26/08/2020_Jo","15","15_92.5"
"22881","85","N","20201126","1","5",92.5,"26/08/2020","Jo","85_N",2,"20201126_26/08/2020_Jo","15","15_92.5"
"22891","85","N","20201126","1","5",92.5,"26/08/2020","Jo","85_N",2,"20201126_26/08/2020_Jo","15","15_92.5"
"22901","85","N","20201126","1","5",92.5,"26/08/2020","Jo","85_N",2,"20201126_26/08/2020_Jo","15","15_92.5"
"22911","85","N","20201126","1","5",92.5,"26/08/2020","Jo","85_N",2,"20201126_26/08/2020_Jo","15","15_92.5"
"22921","85","N","20201126","1","5",92.5,"26/08/2020","Jo","85_N",2,"20201126_26/08/2020_Jo","15","15_92.5"
"23171","90","N","20201203","1","5",92,"26/08/2020","Jo","90_N",2,"20201203_26/08/2020_Jo","15","15_92"
"23181","90","N","20201203","1","5",92,"26/08/2020","Jo","90_N",2,"20201203_26/08/2020_Jo","15","15_92"
"23191","90","N","20201203","1","5",92,"26/08/2020","Jo","90_N",2,"20201203_26/08/2020_Jo","15","15_92"
"23201","90","N","20201203","1","5",92,"26/08/2020","Jo","90_N",2,"20201203_26/08/2020_Jo","15","15_92"
"23211","90","N","20201203","1","5",92,"26/08/2020","Jo","90_N",2,"20201203_26/08/2020_Jo","15","15_92"
"23221","90","N","20201203","1","5",92,"26/08/2020","Jo","90_N",2,"20201203_26/08/2020_Jo","15","15_92"
"23411","95","N","20201126","1","5",91.5,"26/08/2020","Jo","95_N",2,"20201126_26/08/2020_Jo","15","15_91.5"
"23421","95","N","20201126","1","5",91.5,"26/08/2020","Jo","95_N",2,"20201126_26/08/2020_Jo","15","15_91.5"
"23431","95","N","20201126","1","5",91.5,"26/08/2020","Jo","95_N",2,"20201126_26/08/2020_Jo","15","15_91.5"
"23441","95","N","20201126","1","5",91.5,"26/08/2020","Jo","95_N",2,"20201126_26/08/2020_Jo","15","15_91.5"
"23451","95","N","20201126","1","5",91.5,"26/08/2020","Jo","95_N",2,"20201126_26/08/2020_Jo","15","15_91.5"
"23461","95","N","20201126","1","5",91.5,"26/08/2020","Jo","95_N",2,"20201126_26/08/2020_Jo","15","15_91.5"
